"BehaviorSpace results (NetLogo 6.2.1)"
"Combined 4.1.nlogo"
"experiment"
"01/18/2022 16:27:47:328 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","Technology","Separation-at-home","nmbr-weeks-pickup-pmd","general-regionbin-size","number-of-households","nmbr-weeks-pickup-gen","pmd-regionbin-size","[step]","recycle-ratio"
"4","Basic","true","2","350","26","2","275","149","0.31869114480668825"
"3","Basic","true","2","300","26","2","275","106","0.36092965462542764"
"3","Basic","true","2","300","26","2","275","107","0.36092965462542764"
"2","Basic","true","2","250","26","2","275","134","0.33236519666633274"
"1","Basic","true","2","200","26","2","275","48","0.34024126626776374"
"3","Basic","true","2","300","26","2","275","108","0.393131165456192"
"2","Basic","true","2","250","26","2","275","135","0.33236519666633274"
"2","Basic","true","2","250","26","2","275","136","0.3367625809093734"
"3","Basic","true","2","300","26","2","275","109","0.393131165456192"
"2","Basic","true","2","250","26","2","275","137","0.3367625809093734"
"1","Basic","true","2","200","26","2","275","49","0.34024126626776374"
"3","Basic","true","2","300","26","2","275","110","0.32551531061594846"
"2","Basic","true","2","250","26","2","275","138","0.3367625809093734"
"3","Basic","true","2","300","26","2","275","111","0.32551531061594846"
"2","Basic","true","2","250","26","2","275","139","0.3367625809093734"
"3","Basic","true","2","300","26","2","275","112","0.36208283818553577"
"2","Basic","true","2","250","26","2","275","140","0.2950440347072024"
"3","Basic","true","2","300","26","2","275","113","0.36208283818553577"
"1","Basic","true","2","200","26","2","275","50","0.3409089384174202"
"2","Basic","true","2","250","26","2","275","141","0.2950440347072024"
"2","Basic","true","2","250","26","2","275","142","0.2950440347072024"
"3","Basic","true","2","300","26","2","275","114","0.36208283818553577"
"1","Basic","true","2","200","26","2","275","51","0.3409089384174202"
"3","Basic","true","2","300","26","2","275","115","0.36208283818553577"
"2","Basic","true","2","250","26","2","275","143","0.2950440347072024"
"3","Basic","true","2","300","26","2","275","116","0.36208283818553577"
"2","Basic","true","2","250","26","2","275","144","0.29320184315190534"
"3","Basic","true","2","300","26","2","275","117","0.36208283818553577"
"1","Basic","true","2","200","26","2","275","52","0.348245320250145"
"2","Basic","true","2","250","26","2","275","145","0.29320184315190534"
"3","Basic","true","2","300","26","2","275","118","0.36247298548327506"
"2","Basic","true","2","250","26","2","275","146","0.29320184315190534"
"3","Basic","true","2","300","26","2","275","119","0.36247298548327506"
"2","Basic","true","2","250","26","2","275","147","0.29320184315190534"
"3","Basic","true","2","300","26","2","275","120","0.3258626499775604"
"2","Basic","true","2","250","26","2","275","148","0.29320184315190534"
"3","Basic","true","2","300","26","2","275","121","0.3258626499775604"
"2","Basic","true","2","250","26","2","275","149","0.29320184315190534"
"3","Basic","true","2","300","26","2","275","122","0.3180514701436608"
"2","Basic","true","2","250","26","2","275","150","0.29320184315190534"
"3","Basic","true","2","300","26","2","275","123","0.3180514701436608"
"2","Basic","true","2","250","26","2","275","151","0.29320184315190534"
"4","Basic","true","2","350","26","2","275","150","0.31869114480668825"
"3","Basic","true","2","300","26","2","275","124","0.323176045652456"
"2","Basic","true","2","250","26","2","275","152","0.44816702499288197"
"3","Basic","true","2","300","26","2","275","125","0.323176045652456"
"2","Basic","true","2","250","26","2","275","153","0.44816702499288197"
"4","Basic","true","2","350","26","2","275","151","0.31869114480668825"
"3","Basic","true","2","300","26","2","275","126","0.31085002140298834"
"2","Basic","true","2","250","26","2","275","154","0.44816702499288197"
"2","Basic","true","2","250","26","2","275","155","0.44816702499288197"
"3","Basic","true","2","300","26","2","275","127","0.31085002140298834"
"1","Basic","true","2","200","26","2","275","53","0.348245320250145"
"2","Basic","true","2","250","26","2","275","156","0.3337655919687481"
"3","Basic","true","2","300","26","2","275","128","0.31085002140298834"
"2","Basic","true","2","250","26","2","275","157","0.3337655919687481"
"1","Basic","true","2","200","26","2","275","54","0.348245320250145"
"4","Basic","true","2","350","26","2","275","152","0.38963581778363743"
"2","Basic","true","2","250","26","2","275","158","0.33134596794638227"
"3","Basic","true","2","300","26","2","275","129","0.31085002140298834"
"2","Basic","true","2","250","26","2","275","159","0.33134596794638227"
"4","Basic","true","2","350","26","2","275","153","0.38963581778363743"
"4","Basic","true","2","350","26","2","275","154","0.2732270728222829"
"4","Basic","true","2","350","26","2","275","155","0.2732270728222829"
"4","Basic","true","2","350","26","2","275","156","0.3100388941122396"
"1","Basic","true","2","200","26","2","275","55","0.348245320250145"
"1","Basic","true","2","200","26","2","275","56","0.348245320250145"
"2","Basic","true","2","250","26","2","275","160","0.33603420455769295"
"4","Basic","true","2","350","26","2","275","157","0.3100388941122396"
"2","Basic","true","2","250","26","2","275","161","0.33603420455769295"
"4","Basic","true","2","350","26","2","275","158","0.3100388941122396"
"1","Basic","true","2","200","26","2","275","57","0.348245320250145"
"4","Basic","true","2","350","26","2","275","159","0.3100388941122396"
"2","Basic","true","2","250","26","2","275","162","0.33603420455769295"
"4","Basic","true","2","350","26","2","275","160","0.3524182829548643"
"2","Basic","true","2","250","26","2","275","163","0.33603420455769295"
"1","Basic","true","2","200","26","2","275","58","0.348245320250145"
"4","Basic","true","2","350","26","2","275","161","0.3524182829548643"
"2","Basic","true","2","250","26","2","275","164","0.33603420455769295"
"2","Basic","true","2","250","26","2","275","165","0.33603420455769295"
"4","Basic","true","2","350","26","2","275","162","0.3524182829548643"
"1","Basic","true","2","200","26","2","275","59","0.348245320250145"
"4","Basic","true","2","350","26","2","275","163","0.3524182829548643"
"4","Basic","true","2","350","26","2","275","164","0.3524182829548643"
"2","Basic","true","2","250","26","2","275","166","0.3343141950420064"
"4","Basic","true","2","350","26","2","275","165","0.3524182829548643"
"2","Basic","true","2","250","26","2","275","167","0.3343141950420064"
"4","Basic","true","2","350","26","2","275","166","0.308605045906225"
"4","Basic","true","2","350","26","2","275","167","0.308605045906225"
"3","Basic","true","2","300","26","2","275","130","0.28481100538850396"
"4","Basic","true","2","350","26","2","275","168","0.3558543348194675"
"3","Basic","true","2","300","26","2","275","131","0.28481100538850396"
"4","Basic","true","2","350","26","2","275","169","0.3558543348194675"
"3","Basic","true","2","300","26","2","275","132","0.3373240078800768"
"4","Basic","true","2","350","26","2","275","170","0.3558543348194675"
"4","Basic","true","2","350","26","2","275","171","0.3558543348194675"
"3","Basic","true","2","300","26","2","275","133","0.3373240078800768"
"4","Basic","true","2","350","26","2","275","172","0.3558543348194675"
"3","Basic","true","2","300","26","2","275","134","0.27901315644772506"
"4","Basic","true","2","350","26","2","275","173","0.3558543348194675"
"3","Basic","true","2","300","26","2","275","135","0.27901315644772506"
"4","Basic","true","2","350","26","2","275","174","0.35493714901719237"
"4","Basic","true","2","350","26","2","275","175","0.35493714901719237"
"3","Basic","true","2","300","26","2","275","136","0.2817764745745403"
"4","Basic","true","2","350","26","2","275","176","0.273813659459158"
"3","Basic","true","2","300","26","2","275","137","0.2817764745745403"
"4","Basic","true","2","350","26","2","275","177","0.273813659459158"
"3","Basic","true","2","300","26","2","275","138","0.28061270135180916"
"4","Basic","true","2","350","26","2","275","178","0.31984135554436083"
"4","Basic","true","2","350","26","2","275","179","0.31984135554436083"
"3","Basic","true","2","300","26","2","275","139","0.28061270135180916"
"2","Basic","true","2","250","26","2","275","168","0.2927549050108373"
"4","Basic","true","2","350","26","2","275","180","0.3411990368011246"
"3","Basic","true","2","300","26","2","275","140","0.323171076428088"
"4","Basic","true","2","350","26","2","275","181","0.3411990368011246"
"3","Basic","true","2","300","26","2","275","141","0.323171076428088"
"4","Basic","true","2","350","26","2","275","182","0.3411990368011246"
"3","Basic","true","2","300","26","2","275","142","0.323171076428088"
"4","Basic","true","2","350","26","2","275","183","0.3411990368011246"
"3","Basic","true","2","300","26","2","275","143","0.323171076428088"
"1","Basic","true","2","200","26","2","275","60","0.3867347325502389"
"2","Basic","true","2","250","26","2","275","169","0.2927549050108373"
"3","Basic","true","2","300","26","2","275","144","0.43476443871030485"
"4","Basic","true","2","350","26","2","275","184","0.35655761707175393"
"2","Basic","true","2","250","26","2","275","170","0.2927549050108373"
"3","Basic","true","2","300","26","2","275","145","0.43476443871030485"
"1","Basic","true","2","200","26","2","275","61","0.3867347325502389"
"2","Basic","true","2","250","26","2","275","171","0.2927549050108373"
"4","Basic","true","2","350","26","2","275","185","0.35655761707175393"
"3","Basic","true","2","300","26","2","275","146","0.32565758834539416"
"2","Basic","true","2","250","26","2","275","172","0.2927549050108373"
"3","Basic","true","2","300","26","2","275","147","0.32565758834539416"
"2","Basic","true","2","250","26","2","275","173","0.2927549050108373"
"4","Basic","true","2","350","26","2","275","186","0.35655761707175393"
"2","Basic","true","2","250","26","2","275","174","0.281708869045892"
"3","Basic","true","2","300","26","2","275","148","0.32565758834539416"
"1","Basic","true","2","200","26","2","275","62","0.3867347325502389"
"4","Basic","true","2","350","26","2","275","187","0.35655761707175393"
"2","Basic","true","2","250","26","2","275","175","0.281708869045892"
"3","Basic","true","2","300","26","2","275","149","0.32565758834539416"
"4","Basic","true","2","350","26","2","275","188","0.35655761707175393"
"2","Basic","true","2","250","26","2","275","176","0.4130876321776241"
"3","Basic","true","2","300","26","2","275","150","0.32565758834539416"
"1","Basic","true","2","200","26","2","275","63","0.3867347325502389"
"4","Basic","true","2","350","26","2","275","189","0.35655761707175393"
"3","Basic","true","2","300","26","2","275","151","0.32565758834539416"
"2","Basic","true","2","250","26","2","275","177","0.4130876321776241"
"4","Basic","true","2","350","26","2","275","190","0.3173493602869041"
"3","Basic","true","2","300","26","2","275","152","0.2781807538303294"
"2","Basic","true","2","250","26","2","275","178","0.3350650585391464"
"4","Basic","true","2","350","26","2","275","191","0.3173493602869041"
"2","Basic","true","2","250","26","2","275","179","0.3350650585391464"
"3","Basic","true","2","300","26","2","275","153","0.2781807538303294"
"1","Basic","true","2","200","26","2","275","64","0.30781896218035515"
"2","Basic","true","2","250","26","2","275","180","0.3350650585391464"
"3","Basic","true","2","300","26","2","275","154","0.3215691968741957"
"3","Basic","true","2","300","26","2","275","155","0.3215691968741957"
"2","Basic","true","2","250","26","2","275","181","0.3350650585391464"
"3","Basic","true","2","300","26","2","275","156","0.3663821855915246"
"2","Basic","true","2","250","26","2","275","182","0.3350650585391464"
"1","Basic","true","2","200","26","2","275","65","0.30781896218035515"
"3","Basic","true","2","300","26","2","275","157","0.3663821855915246"
"2","Basic","true","2","250","26","2","275","183","0.3350650585391464"
"3","Basic","true","2","300","26","2","275","158","0.39371597982297935"
"2","Basic","true","2","250","26","2","275","184","0.3365504797319013"
"3","Basic","true","2","300","26","2","275","159","0.39371597982297935"
"2","Basic","true","2","250","26","2","275","185","0.3365504797319013"
"3","Basic","true","2","300","26","2","275","160","0.39371597982297935"
"3","Basic","true","2","300","26","2","275","161","0.39371597982297935"
"2","Basic","true","2","250","26","2","275","186","0.3365504797319013"
"1","Basic","true","2","200","26","2","275","66","0.30781896218035515"
"4","Basic","true","2","350","26","2","275","192","0.38269681086913326"
"3","Basic","true","2","300","26","2","275","162","0.3277037456719669"
"2","Basic","true","2","250","26","2","275","187","0.3365504797319013"
"4","Basic","true","2","350","26","2","275","193","0.38269681086913326"
"3","Basic","true","2","300","26","2","275","163","0.3277037456719669"
"2","Basic","true","2","250","26","2","275","188","0.3365504797319013"
"4","Basic","true","2","350","26","2","275","194","0.38581027882464225"
"3","Basic","true","2","300","26","2","275","164","0.3277037456719669"
"2","Basic","true","2","250","26","2","275","189","0.3365504797319013"
"4","Basic","true","2","350","26","2","275","195","0.38581027882464225"
"4","Basic","true","2","350","26","2","275","196","0.38581027882464225"
"2","Basic","true","2","250","26","2","275","190","0.3365504797319013"
"3","Basic","true","2","300","26","2","275","165","0.3277037456719669"
"4","Basic","true","2","350","26","2","275","197","0.38581027882464225"
"1","Basic","true","2","200","26","2","275","67","0.30781896218035515"
"2","Basic","true","2","250","26","2","275","191","0.3365504797319013"
"4","Basic","true","2","350","26","2","275","198","0.38581027882464225"
"3","Basic","true","2","300","26","2","275","166","0.3637051329170225"
"2","Basic","true","2","250","26","2","275","192","0.33168183474868296"
"3","Basic","true","2","300","26","2","275","167","0.3637051329170225"
"4","Basic","true","2","350","26","2","275","199","0.38581027882464225"
"1","Basic","true","2","200","26","2","275","68","0.34556929096322436"
"4","Basic","true","2","350","26","2","275","200","0.41286157398102075"
"2","Basic","true","2","250","26","2","275","193","0.33168183474868296"
"2","Basic","true","2","250","26","2","275","194","0.37415516082259687"
"4","Basic","true","2","350","26","2","275","201","0.41286157398102075"
"1","Basic","true","2","200","26","2","275","69","0.34556929096322436"
"2","Basic","true","2","250","26","2","275","195","0.37415516082259687"
"4","Basic","true","2","350","26","2","275","202","0.41286157398102075"
"4","Basic","true","2","350","26","2","275","203","0.41286157398102075"
"2","Basic","true","2","250","26","2","275","196","0.37415516082259687"
"4","Basic","true","2","350","26","2","275","204","0.41286157398102075"
"2","Basic","true","2","250","26","2","275","197","0.37415516082259687"
"1","Basic","true","2","200","26","2","275","70","0.34556929096322436"
"4","Basic","true","2","350","26","2","275","205","0.41286157398102075"
"2","Basic","true","2","250","26","2","275","198","0.3381991775790219"
"4","Basic","true","2","350","26","2","275","206","0.41286157398102075"
